taz,parkingType,chargingPointType,numStalls,pricingModel,feeInCents,reservedFor
1947,Workplace,Level2,2147483647,flatFee,0,
1947,Public,None,2147483647,flatFee,0,
1947,Public,Level2,2147483647,flatFee,0,
1947,Residential,None,2147483647,flatFee,0,
1947,Residential,Level2,2147483647,flatFee,0,
1948,Workplace,None,2147483647,flatFee,0,
1948,Workplace,Level2,2147483647,flatFee,0,
1948,Public,None,2147483647,flatFee,0,
1948,Public,Level2,2147483647,flatFee,0,
1948,Residential,None,2147483647,flatFee,0,
1948,Residential,Level2,2147483647,flatFee,0,
1949,Workplace,None,2147483647,flatFee,0,
1949,Workplace,Level2,2147483647,flatFee,0,
1949,Public,None,2147483647,flatFee,0,
1949,Public,Level2,2147483647,flatFee,0,
1949,Residential,None,2147483647,flatFee,0,
1949,Residential,Level2,2147483647,flatFee,0,
1950,Workplace,None,2147483647,flatFee,0,
1950,Workplace,Level2,2147483647,flatFee,0,
1950,Public,None,2147483647,flatFee,0,
1950,Public,Level2,2147483647,flatFee,0,
1950,Residential,None,2147483647,flatFee,0,
1950,Residential,Level2,2147483647,flatFee,0,
1951,Workplace,None,2147483647,flatFee,0,
1951,Workplace,Level2,2147483647,flatFee,0,
1951,Public,None,2147483647,flatFee,0,
1951,Public,Level2,2147483647,flatFee,0,
1951,Residential,None,2147483647,flatFee,0,
1951,Residential,Level2,2147483647,flatFee,0,
1952,Workplace,None,2147483647,flatFee,0,
1952,Workplace,Level2,2147483647,flatFee,0,
1952,Public,None,2147483647,flatFee,0,
1952,Public,Level2,2147483647,flatFee,0,
1952,Residential,None,2147483647,flatFee,0,
1952,Residential,Level2,2147483647,flatFee,0,
1953,Workplace,None,2147483647,flatFee,0,
1953,Workplace,Level2,2147483647,flatFee,0,
1953,Public,None,2147483647,flatFee,0,
1953,Public,Level2,2147483647,flatFee,0,
1953,Residential,None,2147483647,flatFee,0,
1953,Residential,Level2,2147483647,flatFee,0,
1954,Workplace,None,2147483647,flatFee,0,
1954,Workplace,Level2,2147483647,flatFee,0,
1954,Public,None,2147483647,flatFee,0,
1954,Public,Level2,2147483647,flatFee,0,
1954,Residential,None,2147483647,flatFee,0,
1954,Residential,Level2,2147483647,flatFee,0,
1955,Workplace,None,2147483647,flatFee,0,
1955,Workplace,Level2,2147483647,flatFee,0,
1955,Public,None,2147483647,flatFee,0,
1955,Public,Level2,2147483647,flatFee,0,
1955,Residential,None,2147483647,flatFee,0,
1955,Residential,Level2,2147483647,flatFee,0,
1956,Workplace,None,2147483647,flatFee,0,
1956,Workplace,Level2,2147483647,flatFee,0,
1956,Public,None,2147483647,flatFee,0,
1956,Public,Level2,2147483647,flatFee,0,
1956,Residential,None,2147483647,flatFee,0,
1956,Residential,Level2,2147483647,flatFee,0,
1957,Workplace,None,2147483647,flatFee,0,
1957,Workplace,Level2,2147483647,flatFee,0,
1957,Public,None,2147483647,flatFee,0,
1957,Public,Level2,2147483647,flatFee,0,
1957,Residential,None,2147483647,flatFee,0,
1957,Residential,Level2,2147483647,flatFee,0,
1958,Workplace,None,2147483647,flatFee,0,
1958,Workplace,Level2,2147483647,flatFee,0,
1958,Public,None,2147483647,flatFee,0,
1958,Public,Level2,2147483647,flatFee,0,
1958,Residential,None,2147483647,flatFee,0,
1958,Residential,Level2,2147483647,flatFee,0,
1959,Workplace,None,2147483647,flatFee,0,
1959,Workplace,Level2,2147483647,flatFee,0,
1959,Public,None,2147483647,flatFee,0,
1959,Public,Level2,2147483647,flatFee,0,
1959,Residential,None,2147483647,flatFee,0,
1959,Residential,Level2,2147483647,flatFee,0,
1960,Workplace,None,2147483647,flatFee,0,
1960,Workplace,Level2,2147483647,flatFee,0,
1960,Public,None,2147483647,flatFee,0,
1960,Public,Level2,2147483647,flatFee,0,
1960,Residential,None,2147483647,flatFee,0,
1960,Residential,Level2,2147483647,flatFee,0,
1961,Workplace,None,2147483647,flatFee,0,
1961,Workplace,Level2,2147483647,flatFee,0,
1961,Public,None,2147483647,flatFee,0,
1961,Public,Level2,2147483647,flatFee,0,
1961,Residential,None,2147483647,flatFee,0,
1961,Residential,Level2,2147483647,flatFee,0,
1962,Workplace,None,2147483647,flatFee,0,
1962,Workplace,Level2,2147483647,flatFee,0,
1962,Public,None,2147483647,flatFee,0,
1962,Public,Level2,2147483647,flatFee,0,
1962,Residential,None,2147483647,flatFee,0,
1962,Residential,Level2,2147483647,flatFee,0,
1963,Workplace,None,2147483647,flatFee,0,
1963,Workplace,Level2,2147483647,flatFee,0,
1963,Public,None,2147483647,flatFee,0,
1963,Public,Level2,2147483647,flatFee,0,
1963,Residential,None,2147483647,flatFee,0,
1963,Residential,Level2,2147483647,flatFee,0,
1964,Workplace,None,2147483647,flatFee,0,
1964,Workplace,Level2,2147483647,flatFee,0,
1964,Public,None,2147483647,flatFee,0,
1964,Public,Level2,2147483647,flatFee,0,
1964,Residential,None,2147483647,flatFee,0,
1964,Residential,Level2,2147483647,flatFee,0,
1965,Workplace,None,2147483647,flatFee,0,
1965,Workplace,Level2,2147483647,flatFee,0,
1965,Public,None,2147483647,flatFee,0,
1965,Public,Level2,2147483647,flatFee,0,
1965,Residential,None,2147483647,flatFee,0,
1965,Residential,Level2,2147483647,flatFee,0,
1966,Workplace,None,2147483647,flatFee,0,
1966,Workplace,Level2,2147483647,flatFee,0,
1966,Public,None,2147483647,flatFee,0,
1966,Public,Level2,2147483647,flatFee,0,
1966,Residential,None,2147483647,flatFee,0,
1966,Residential,Level2,2147483647,flatFee,0,
1967,Workplace,None,2147483647,flatFee,0,
1967,Workplace,Level2,2147483647,flatFee,0,
1967,Public,None,2147483647,flatFee,0,
1967,Public,Level2,2147483647,flatFee,0,
1967,Residential,None,2147483647,flatFee,0,
1967,Residential,Level2,2147483647,flatFee,0,
1968,Workplace,None,2147483647,flatFee,0,
1968,Workplace,Level2,2147483647,flatFee,0,
1968,Public,None,2147483647,flatFee,0,
1968,Public,Level2,2147483647,flatFee,0,
1968,Residential,None,2147483647,flatFee,0,
1968,Residential,Level2,2147483647,flatFee,0,
1969,Workplace,None,2147483647,flatFee,0,
1969,Workplace,Level2,2147483647,flatFee,0,
1969,Public,None,2147483647,flatFee,0,
1969,Public,Level2,2147483647,flatFee,0,
1969,Residential,None,2147483647,flatFee,0,
1969,Residential,Level2,2147483647,flatFee,0,
1970,Workplace,None,2147483647,flatFee,0,
1970,Workplace,Level2,2147483647,flatFee,0,
1970,Public,None,2147483647,flatFee,0,
1970,Public,Level2,2147483647,flatFee,0,
1970,Residential,None,2147483647,flatFee,0,
1970,Residential,Level2,2147483647,flatFee,0,
1971,Workplace,None,2147483647,flatFee,0,
1971,Workplace,Level2,2147483647,flatFee,0,
1971,Public,None,2147483647,flatFee,0,
1971,Public,Level2,2147483647,flatFee,0,
1971,Residential,None,2147483647,flatFee,0,
1971,Residential,Level2,2147483647,flatFee,0,
1972,Workplace,None,2147483647,flatFee,0,
1972,Workplace,Level2,2147483647,flatFee,0,
1972,Public,None,2147483647,flatFee,0,
1972,Public,Level2,2147483647,flatFee,0,
1972,Residential,None,2147483647,flatFee,0,
1972,Residential,Level2,2147483647,flatFee,0,
1973,Workplace,None,2147483647,flatFee,0,
1973,Workplace,Level2,2147483647,flatFee,0,
1973,Public,None,2147483647,flatFee,0,
1973,Public,Level2,2147483647,flatFee,0,
1973,Residential,None,2147483647,flatFee,0,
1973,Residential,Level2,2147483647,flatFee,0,
1974,Workplace,None,2147483647,flatFee,0,
1974,Workplace,Level2,2147483647,flatFee,0,
1974,Public,None,2147483647,flatFee,0,
1974,Public,Level2,2147483647,flatFee,0,
1974,Residential,None,2147483647,flatFee,0,
1974,Residential,Level2,2147483647,flatFee,0,
1975,Workplace,None,2147483647,flatFee,0,
1975,Workplace,Level2,2147483647,flatFee,0,
1975,Public,None,2147483647,flatFee,0,
1975,Public,Level2,2147483647,flatFee,0,
1975,Residential,None,2147483647,flatFee,0,
1975,Residential,Level2,2147483647,flatFee,0,
1976,Workplace,None,2147483647,flatFee,0,
1976,Workplace,Level2,2147483647,flatFee,0,
1976,Public,None,2147483647,flatFee,0,
1976,Public,Level2,2147483647,flatFee,0,
1976,Residential,None,2147483647,flatFee,0,
1976,Residential,Level2,2147483647,flatFee,0,
1977,Workplace,None,2147483647,flatFee,0,
1977,Workplace,Level2,2147483647,flatFee,0,
1977,Public,None,2147483647,flatFee,0,
1977,Public,Level2,2147483647,flatFee,0,
1977,Residential,None,2147483647,flatFee,0,
1977,Residential,Level2,2147483647,flatFee,0,
1978,Workplace,None,2147483647,flatFee,0,
1978,Workplace,Level2,2147483647,flatFee,0,
1978,Public,None,2147483647,flatFee,0,
1978,Public,Level2,2147483647,flatFee,0,
1978,Residential,None,2147483647,flatFee,0,
1978,Residential,Level2,2147483647,flatFee,0,
1979,Workplace,None,2147483647,flatFee,0,
1979,Workplace,Level2,2147483647,flatFee,0,
1979,Public,None,2147483647,flatFee,0,
1979,Public,Level2,2147483647,flatFee,0,
1979,Residential,None,2147483647,flatFee,0,
1979,Residential,Level2,2147483647,flatFee,0,
1980,Workplace,None,2147483647,flatFee,0,
1980,Workplace,Level2,2147483647,flatFee,0,
1980,Public,None,2147483647,flatFee,0,
1980,Public,Level2,2147483647,flatFee,0,
1980,Residential,None,2147483647,flatFee,0,
1980,Residential,Level2,2147483647,flatFee,0,
1981,Workplace,None,2147483647,flatFee,0,
1981,Workplace,Level2,2147483647,flatFee,0,
1981,Public,None,2147483647,flatFee,0,
1981,Public,Level2,2147483647,flatFee,0,
1981,Residential,None,2147483647,flatFee,0,
1981,Residential,Level2,2147483647,flatFee,0,
1982,Workplace,None,2147483647,flatFee,0,
1982,Workplace,Level2,2147483647,flatFee,0,
1982,Public,None,2147483647,flatFee,0,
1982,Public,Level2,2147483647,flatFee,0,
1982,Residential,None,2147483647,flatFee,0,
1982,Residential,Level2,2147483647,flatFee,0,
1983,Workplace,None,2147483647,flatFee,0,
1983,Workplace,Level2,2147483647,flatFee,0,
1983,Public,None,2147483647,flatFee,0,
1983,Public,Level2,2147483647,flatFee,0,
1983,Residential,None,2147483647,flatFee,0,
1983,Residential,Level2,2147483647,flatFee,0,
1984,Workplace,None,2147483647,flatFee,0,
1984,Workplace,Level2,2147483647,flatFee,0,
1984,Public,None,2147483647,flatFee,0,
1984,Public,Level2,2147483647,flatFee,0,
1984,Residential,None,2147483647,flatFee,0,
1984,Residential,Level2,2147483647,flatFee,0,
1985,Workplace,None,2147483647,flatFee,0,
1985,Workplace,Level2,2147483647,flatFee,0,
1985,Public,None,2147483647,flatFee,0,
1985,Public,Level2,2147483647,flatFee,0,
1985,Residential,None,2147483647,flatFee,0,
1985,Residential,Level2,2147483647,flatFee,0,
1986,Workplace,None,2147483647,flatFee,0,
1986,Workplace,Level2,2147483647,flatFee,0,
1986,Public,None,2147483647,flatFee,0,
1986,Public,Level2,2147483647,flatFee,0,
1986,Residential,None,2147483647,flatFee,0,
1986,Residential,Level2,2147483647,flatFee,0,
1987,Workplace,None,2147483647,flatFee,0,
1987,Workplace,Level2,2147483647,flatFee,0,
1987,Public,None,2147483647,flatFee,0,
1987,Public,Level2,2147483647,flatFee,0,
1987,Residential,None,2147483647,flatFee,0,
1987,Residential,Level2,2147483647,flatFee,0,
1988,Workplace,None,2147483647,flatFee,0,
1988,Workplace,Level2,2147483647,flatFee,0,
1988,Public,None,2147483647,flatFee,0,
1988,Public,Level2,2147483647,flatFee,0,
1988,Residential,None,2147483647,flatFee,0,
1988,Residential,Level2,2147483647,flatFee,0,
1989,Workplace,None,2147483647,flatFee,0,
1989,Workplace,Level2,2147483647,flatFee,0,
1989,Public,None,2147483647,flatFee,0,
1989,Public,Level2,2147483647,flatFee,0,
1989,Residential,None,2147483647,flatFee,0,
1989,Residential,Level2,2147483647,flatFee,0,
1990,Workplace,None,2147483647,flatFee,0,
1990,Workplace,Level2,2147483647,flatFee,0,
1990,Public,None,2147483647,flatFee,0,
1990,Public,Level2,2147483647,flatFee,0,
1990,Residential,None,2147483647,flatFee,0,
1990,Residential,Level2,2147483647,flatFee,0,
1991,Workplace,None,2147483647,flatFee,0,
1991,Workplace,Level2,2147483647,flatFee,0,
1991,Public,None,2147483647,flatFee,0,
1991,Public,Level2,2147483647,flatFee,0,
1991,Residential,None,2147483647,flatFee,0,
1991,Residential,Level2,2147483647,flatFee,0,
1992,Workplace,None,2147483647,flatFee,0,
1992,Workplace,Level2,2147483647,flatFee,0,
1992,Public,None,2147483647,flatFee,0,
1992,Public,Level2,2147483647,flatFee,0,
1992,Residential,None,2147483647,flatFee,0,
1992,Residential,Level2,2147483647,flatFee,0,
1993,Workplace,None,2147483647,flatFee,0,
1993,Workplace,Level2,2147483647,flatFee,0,
1993,Public,None,2147483647,flatFee,0,
1993,Public,Level2,2147483647,flatFee,0,
1993,Residential,None,2147483647,flatFee,0,
1993,Residential,Level2,2147483647,flatFee,0,
1994,Workplace,None,2147483647,flatFee,0,
1994,Workplace,Level2,2147483647,flatFee,0,
1994,Public,None,2147483647,flatFee,0,
1994,Public,Level2,2147483647,flatFee,0,
1994,Residential,None,2147483647,flatFee,0,
1994,Residential,Level2,2147483647,flatFee,0,
1995,Workplace,None,2147483647,flatFee,0,
1995,Workplace,Level2,2147483647,flatFee,0,
1995,Public,None,2147483647,flatFee,0,
1995,Public,Level2,2147483647,flatFee,0,
1995,Residential,None,2147483647,flatFee,0,
1995,Residential,Level2,2147483647,flatFee,0,
1996,Workplace,None,2147483647,flatFee,0,
1996,Workplace,Level2,2147483647,flatFee,0,
1996,Public,None,2147483647,flatFee,0,
1996,Public,Level2,2147483647,flatFee,0,
1996,Residential,None,2147483647,flatFee,0,
1996,Residential,Level2,2147483647,flatFee,0,
1997,Workplace,None,2147483647,flatFee,0,
1997,Workplace,Level2,2147483647,flatFee,0,
1997,Public,None,2147483647,flatFee,0,
1997,Public,Level2,2147483647,flatFee,0,
1997,Residential,None,2147483647,flatFee,0,
1997,Residential,Level2,2147483647,flatFee,0,
1998,Workplace,None,2147483647,flatFee,0,
1998,Workplace,Level2,2147483647,flatFee,0,
1998,Public,None,2147483647,flatFee,0,
1998,Public,Level2,2147483647,flatFee,0,
1998,Residential,None,2147483647,flatFee,0,
1998,Residential,Level2,2147483647,flatFee,0,
1999,Workplace,None,2147483647,flatFee,0,
1999,Workplace,Level2,2147483647,flatFee,0,
1999,Public,None,2147483647,flatFee,0,
1999,Public,Level2,2147483647,flatFee,0,
1999,Residential,None,2147483647,flatFee,0,
1999,Residential,Level2,2147483647,flatFee,0,
2000,Workplace,None,2147483647,flatFee,0,
2000,Workplace,Level2,2147483647,flatFee,0,
2000,Public,None,2147483647,flatFee,0,
2000,Public,Level2,2147483647,flatFee,0,
2000,Residential,None,2147483647,flatFee,0,
2000,Residential,Level2,2147483647,flatFee,0,
2001,Workplace,None,2147483647,flatFee,0,
2001,Workplace,Level2,2147483647,flatFee,0,
2001,Public,None,2147483647,flatFee,0,
2001,Public,Level2,2147483647,flatFee,0,
2001,Residential,None,2147483647,flatFee,0,
2001,Residential,Level2,2147483647,flatFee,0,
2002,Workplace,None,2147483647,flatFee,0,
2002,Workplace,Level2,2147483647,flatFee,0,
2002,Public,None,2147483647,flatFee,0,
2002,Public,Level2,2147483647,flatFee,0,
2002,Residential,None,2147483647,flatFee,0,
2002,Residential,Level2,2147483647,flatFee,0,
2003,Workplace,None,2147483647,flatFee,0,
2003,Workplace,Level2,2147483647,flatFee,0,
2003,Public,None,2147483647,flatFee,0,
2003,Public,Level2,2147483647,flatFee,0,
2003,Residential,None,2147483647,flatFee,0,
2003,Residential,Level2,2147483647,flatFee,0,
2004,Workplace,None,2147483647,flatFee,0,
2004,Workplace,Level2,2147483647,flatFee,0,
2004,Public,None,2147483647,flatFee,0,
2004,Public,Level2,2147483647,flatFee,0,
2004,Residential,None,2147483647,flatFee,0,
2004,Residential,Level2,2147483647,flatFee,0,
2005,Workplace,None,2147483647,flatFee,0,
2005,Workplace,Level2,2147483647,flatFee,0,
2005,Public,None,2147483647,flatFee,0,
2005,Public,Level2,2147483647,flatFee,0,
2005,Residential,None,2147483647,flatFee,0,
2005,Residential,Level2,2147483647,flatFee,0,
2006,Workplace,None,2147483647,flatFee,0,
2006,Workplace,Level2,2147483647,flatFee,0,
2006,Public,None,2147483647,flatFee,0,
2006,Public,Level2,2147483647,flatFee,0,
2006,Residential,None,2147483647,flatFee,0,
2006,Residential,Level2,2147483647,flatFee,0,
2007,Workplace,None,2147483647,flatFee,0,
2007,Workplace,Level2,2147483647,flatFee,0,
2007,Public,None,2147483647,flatFee,0,
2007,Public,Level2,2147483647,flatFee,0,
2007,Residential,None,2147483647,flatFee,0,
2007,Residential,Level2,2147483647,flatFee,0,
2008,Workplace,None,2147483647,flatFee,0,
2008,Workplace,Level2,2147483647,flatFee,0,
2008,Public,None,2147483647,flatFee,0,
2008,Public,Level2,2147483647,flatFee,0,
2008,Residential,None,2147483647,flatFee,0,
2008,Residential,Level2,2147483647,flatFee,0,
2009,Workplace,None,2147483647,flatFee,0,
2009,Workplace,Level2,2147483647,flatFee,0,
2009,Public,None,2147483647,flatFee,0,
2009,Public,Level2,2147483647,flatFee,0,
2009,Residential,None,2147483647,flatFee,0,
2009,Residential,Level2,2147483647,flatFee,0,
2010,Workplace,None,2147483647,flatFee,0,
2010,Workplace,Level2,2147483647,flatFee,0,
2010,Public,None,2147483647,flatFee,0,
2010,Public,Level2,2147483647,flatFee,0,
2010,Residential,None,2147483647,flatFee,0,
2010,Residential,Level2,2147483647,flatFee,0,
2011,Workplace,None,2147483647,flatFee,0,
2011,Workplace,Level2,2147483647,flatFee,0,
2011,Public,None,2147483647,flatFee,0,
2011,Public,Level2,2147483647,flatFee,0,
2011,Residential,None,2147483647,flatFee,0,
2011,Residential,Level2,2147483647,flatFee,0,
2012,Workplace,None,2147483647,flatFee,0,
2012,Workplace,Level2,2147483647,flatFee,0,
2012,Public,None,2147483647,flatFee,0,
2012,Public,Level2,2147483647,flatFee,0,
2012,Residential,None,2147483647,flatFee,0,
2012,Residential,Level2,2147483647,flatFee,0,
2013,Workplace,None,2147483647,flatFee,0,
2013,Workplace,Level2,2147483647,flatFee,0,
2013,Public,None,2147483647,flatFee,0,
2013,Public,Level2,2147483647,flatFee,0,
2013,Residential,None,2147483647,flatFee,0,
2013,Residential,Level2,2147483647,flatFee,0,
2014,Workplace,None,2147483647,flatFee,0,
2014,Workplace,Level2,2147483647,flatFee,0,
2014,Public,None,2147483647,flatFee,0,
2014,Public,Level2,2147483647,flatFee,0,
2014,Residential,None,2147483647,flatFee,0,
2014,Residential,Level2,2147483647,flatFee,0,
2015,Workplace,None,2147483647,flatFee,0,
2015,Workplace,Level2,2147483647,flatFee,0,
2015,Public,None,2147483647,flatFee,0,
2015,Public,Level2,2147483647,flatFee,0,
2015,Residential,None,2147483647,flatFee,0,
2015,Residential,Level2,2147483647,flatFee,0,
2016,Workplace,None,2147483647,flatFee,0,
2016,Workplace,Level2,2147483647,flatFee,0,
2016,Public,None,2147483647,flatFee,0,
2016,Public,Level2,2147483647,flatFee,0,
2016,Residential,None,2147483647,flatFee,0,
2016,Residential,Level2,2147483647,flatFee,0,
2017,Workplace,None,2147483647,flatFee,0,
2017,Workplace,Level2,2147483647,flatFee,0,
2017,Public,None,2147483647,flatFee,0,
2017,Public,Level2,2147483647,flatFee,0,
2017,Residential,None,2147483647,flatFee,0,
2017,Residential,Level2,2147483647,flatFee,0,
2018,Workplace,None,2147483647,flatFee,0,
2018,Workplace,Level2,2147483647,flatFee,0,
2018,Public,None,2147483647,flatFee,0,
2018,Public,Level2,2147483647,flatFee,0,
2018,Residential,None,2147483647,flatFee,0,
2018,Residential,Level2,2147483647,flatFee,0,
2019,Workplace,None,2147483647,flatFee,0,
2019,Workplace,Level2,2147483647,flatFee,0,
2019,Public,None,2147483647,flatFee,0,
2019,Public,Level2,2147483647,flatFee,0,
2019,Residential,None,2147483647,flatFee,0,
2019,Residential,Level2,2147483647,flatFee,0,
2020,Workplace,None,2147483647,flatFee,0,
2020,Workplace,Level2,2147483647,flatFee,0,
2020,Public,None,2147483647,flatFee,0,
2020,Public,Level2,2147483647,flatFee,0,
2020,Residential,None,2147483647,flatFee,0,
2020,Residential,Level2,2147483647,flatFee,0,
2021,Workplace,None,2147483647,flatFee,0,
2021,Workplace,Level2,2147483647,flatFee,0,
2021,Public,None,2147483647,flatFee,0,
2021,Public,Level2,2147483647,flatFee,0,
2021,Residential,None,2147483647,flatFee,0,
2021,Residential,Level2,2147483647,flatFee,0,
